DEVICE_ID,LAT_DEGREE,LONGITUDE,IST_DATE
150218093,12.977554,77.57338,2016-07-01 00:06:01
150218093,12.977554,77.57338,2016-07-01 00:06:11
150218093,12.977554,77.57338,2016-07-01 00:06:21
150218093,12.977554,77.57338,2016-07-01 00:06:31
150218093,12.977554,77.57338,2016-07-01 00:06:40
150218093,12.977554,77.57338,2016-07-01 00:06:50
150218093,12.977554,77.57338,2016-07-01 00:07:00
150218093,12.977554,77.57338,2016-07-01 00:07:11
150218093,12.977554,77.57338,2016-07-01 00:07:20
150218093,12.977554,77.57338,2016-07-01 00:07:30
150218093,12.977554,77.57338,2016-07-01 00:07:40
150218093,12.977554,77.57338,2016-07-01 00:07:50
150218093,12.977554,77.57338,2016-07-01 00:08:00
150218093,12.977554,77.57338,2016-07-01 00:08:10
150218093,12.977554,77.57338,2016-07-01 00:08:20
150218093,12.977554,77.57338,2016-07-01 00:08:31
150218093,12.977554,77.57338,2016-07-01 00:08:41
150218093,12.977554,77.57338,2016-07-01 00:08:51
150218093,12.977554,77.57338,2016-07-01 00:09:01
150218093,12.977554,77.57338,2016-07-01 00:09:11
150218093,12.977554,77.57338,2016-07-01 00:09:21
150218093,12.977554,77.57338,2016-07-01 00:09:30
150218093,12.977554,77.57338,2016-07-01 00:09:40
150218093,12.977554,77.57338,2016-07-01 00:09:50
150218093,12.977554,77.57338,2016-07-01 00:10:00
150218093,12.977554,77.57338,2016-07-01 00:10:10
150218093,12.977554,77.57338,2016-07-01 00:10:20
150218093,12.977554,77.57338,2016-07-01 00:10:30
150218093,12.977554,77.57338,2016-07-01 00:10:40
150218093,12.977554,77.57338,2016-07-01 00:10:50
150218093,12.977554,77.57338,2016-07-01 00:11:00
150218093,12.977554,77.57338,2016-07-01 00:11:10
150218093,12.977554,77.57338,2016-07-01 00:11:20
150218093,12.977554,77.57338,2016-07-01 00:11:30
150218093,12.977554,77.57338,2016-07-01 00:11:40
150218093,12.977554,77.57338,2016-07-01 00:11:50
150218093,12.977554,77.57338,2016-07-01 00:12:00
150218093,12.977554,77.57338,2016-07-01 00:12:10
150218093,12.977554,77.57338,2016-07-01 00:12:19
150218093,12.977554,77.57338,2016-07-01 00:12:29
150218093,12.977554,77.57338,2016-07-01 00:12:39
150218093,12.977554,77.57338,2016-07-01 00:12:49
150218093,12.977554,77.57338,2016-07-01 00:12:59
150218093,12.977554,77.57338,2016-07-01 00:13:09
150218093,12.977554,77.57338,2016-07-01 00:13:19
150218093,12.977554,77.57338,2016-07-01 00:13:29
150218093,12.977554,77.57338,2016-07-01 00:13:39
150218093,12.977554,77.57338,2016-07-01 00:13:49
150218093,12.977554,77.57338,2016-07-01 00:13:59
150218093,12.977554,77.57338,2016-07-01 00:14:09
150218093,12.977554,77.57338,2016-07-01 00:14:19
150218093,12.977554,77.57338,2016-07-01 00:14:29
150218093,12.977554,77.57338,2016-07-01 00:14:39
150218093,12.977554,77.57338,2016-07-01 00:14:49
150218093,12.977554,77.57338,2016-07-01 00:16:19
150218093,12.977554,77.57338,2016-07-01 00:14:59
150218093,12.977554,77.57338,2016-07-01 00:16:29
150218093,12.977554,77.57338,2016-07-01 00:15:08
150218093,12.977554,77.57338,2016-07-01 00:15:18
150218093,12.977554,77.57338,2016-07-01 00:15:28
150218093,12.977554,77.57338,2016-07-01 00:16:39
150218093,12.977554,77.57338,2016-07-01 00:15:38
150218093,12.977554,77.57338,2016-07-01 00:16:49
150218093,12.977554,77.57338,2016-07-01 00:15:49
150218093,12.977554,77.57338,2016-07-01 00:15:59
150218093,12.977554,77.57338,2016-07-01 00:16:59
150218093,12.977554,77.57338,2016-07-01 00:16:09
150218093,12.977554,77.57338,2016-07-01 00:17:09
150218093,12.977554,77.57338,2016-07-01 00:17:19
150218093,12.977554,77.57338,2016-07-01 00:17:28
150218093,12.977554,77.57338,2016-07-01 00:17:38
150218093,12.977554,77.57338,2016-07-01 00:17:48
150218093,12.977554,77.57338,2016-07-01 00:17:58
150218093,12.977554,77.57338,2016-07-01 00:18:08
150218093,12.977554,77.57338,2016-07-01 00:18:18
150218093,12.977554,77.57338,2016-07-01 00:18:28
150218093,12.977554,77.57338,2016-07-01 00:18:38
150218093,12.977554,77.57338,2016-07-01 00:18:48
150218093,12.977554,77.57338,2016-07-01 00:18:58
150218093,12.977554,77.57338,2016-07-01 00:19:08
150218093,12.977554,77.57338,2016-07-01 00:19:18
150218093,12.977554,77.57338,2016-07-01 00:19:28
150218093,12.977554,77.57338,2016-07-01 00:19:38
150218093,12.977554,77.57338,2016-07-01 00:19:48
150218093,12.977554,77.57338,2016-07-01 00:19:58
150218093,12.977554,77.57338,2016-07-01 00:20:08
150218093,12.977554,77.57338,2016-07-01 00:20:17
150218093,12.977554,77.57338,2016-07-01 00:20:27
150218093,12.977554,77.57338,2016-07-01 00:20:37
150218093,12.977554,77.57338,2016-07-01 00:20:47
150218093,12.977554,77.57338,2016-07-01 00:20:57
150218093,12.977554,77.57338,2016-07-01 00:21:07
150218093,12.977554,77.57338,2016-07-01 00:21:17
150218093,12.977554,77.57338,2016-07-01 00:21:27
150218093,12.977554,77.57338,2016-07-01 00:21:37
150218093,12.977554,77.57338,2016-07-01 00:21:47
150218093,12.977554,77.57338,2016-07-01 00:21:57
150218093,12.977554,77.57338,2016-07-01 00:22:07
150218093,12.977554,77.57338,2016-07-01 00:22:17
150218093,12.977554,77.57338,2016-07-01 00:22:27
150218093,12.977554,77.57338,2016-07-01 00:22:37
150218093,12.977554,77.57338,2016-07-01 00:22:47
150218093,12.977554,77.57338,2016-07-01 00:22:57
150218093,12.977554,77.57338,2016-07-01 00:23:07
150218093,12.977554,77.57338,2016-07-01 00:23:17
150218093,12.977554,77.57338,2016-07-01 00:23:27
150218093,12.977554,77.57338,2016-07-01 00:23:37
150218093,12.977554,77.57338,2016-07-01 00:23:47
150218093,12.977554,77.57338,2016-07-01 00:23:57
150218093,12.977554,77.57338,2016-07-01 00:24:07
150218093,12.977554,77.57338,2016-07-01 00:24:17
150218093,12.977554,77.57338,2016-07-01 00:24:27
150218093,12.977554,77.57338,2016-07-01 00:24:37
150218093,12.977554,77.57338,2016-07-01 00:24:47
150218093,12.977554,77.57338,2016-07-01 00:24:57
150218093,12.977554,77.57338,2016-07-01 00:25:07
150218093,12.977554,77.57338,2016-07-01 00:25:17
150218093,12.977554,77.57338,2016-07-01 00:25:27
150218093,12.977554,77.57338,2016-07-01 00:25:36
150218093,12.977554,77.57338,2016-07-01 00:25:46
150218093,12.977554,77.57338,2016-07-01 00:25:56
150218093,12.977554,77.57338,2016-07-01 00:26:06
150218093,12.977554,77.57338,2016-07-01 00:26:16
150218093,12.977554,77.57338,2016-07-01 00:26:26
150218093,12.977554,77.57338,2016-07-01 00:26:36
150218093,12.977554,77.57338,2016-07-01 00:26:46
150218093,12.977554,77.57338,2016-07-01 00:26:56
150218093,12.977554,77.57338,2016-07-01 00:27:06
150218093,12.977554,77.57338,2016-07-01 00:27:16
150218093,12.977554,77.57338,2016-07-01 00:27:26
150218093,12.977554,77.57338,2016-07-01 00:27:36
150218093,12.977554,77.57338,2016-07-01 00:27:46
150218093,12.977554,77.57338,2016-07-01 00:27:56
150218093,12.977554,77.57338,2016-07-01 00:28:06
150218093,12.977554,77.57338,2016-07-01 00:28:16
150218093,12.977554,77.57338,2016-07-01 00:28:25
150218093,12.977554,77.57338,2016-07-01 00:28:35
150218093,12.977554,77.57338,2016-07-01 00:28:45
150218093,12.977554,77.57338,2016-07-01 00:28:55
150218093,12.977554,77.57338,2016-07-01 00:29:05
150218093,12.977554,77.57338,2016-07-01 00:29:15
150218093,12.977554,77.57338,2016-07-01 00:29:25
150218093,12.977554,77.57338,2016-07-01 00:29:35
150218093,12.977554,77.57338,2016-07-01 00:29:45
150218093,12.977554,77.57338,2016-07-01 00:31:15
150218093,12.977554,77.57338,2016-07-01 00:29:55
150218093,12.977554,77.57338,2016-07-01 00:31:25
150218093,12.977554,77.57338,2016-07-01 00:30:05
150218093,12.977554,77.57338,2016-07-01 00:30:15
150218093,12.977554,77.57338,2016-07-01 00:30:25
150218093,12.977554,77.57338,2016-07-01 00:31:35
150218093,12.977554,77.57338,2016-07-01 00:30:36
150218093,12.977554,77.57338,2016-07-01 00:31:45
150218093,12.977554,77.57338,2016-07-01 00:30:46
150218093,12.977554,77.57338,2016-07-01 00:30:56
150218093,12.977554,77.57338,2016-07-01 00:31:55
150218093,12.977554,77.57338,2016-07-01 00:31:06
150218093,12.977554,77.57338,2016-07-01 00:32:05
150218093,12.977554,77.57338,2016-07-01 00:32:15
150218093,12.977554,77.57338,2016-07-01 00:32:25
150218093,12.977554,77.57338,2016-07-01 00:32:35
150218093,12.977554,77.57338,2016-07-01 00:32:45
150218093,12.977554,77.57338,2016-07-01 00:32:55
150218093,12.977554,77.57338,2016-07-01 00:33:05
150218093,12.977554,77.57338,2016-07-01 00:33:15
150218093,12.977554,77.57338,2016-07-01 00:33:25
150218093,12.977554,77.57338,2016-07-01 00:33:35
150218093,12.977554,77.57338,2016-07-01 00:33:44
150218093,12.977554,77.57338,2016-07-01 00:33:54
150218093,12.977554,77.57338,2016-07-01 00:34:04
150218093,12.977554,77.57338,2016-07-01 00:34:14
150218093,12.977554,77.57338,2016-07-01 00:34:24
150218093,12.977554,77.57338,2016-07-01 00:34:34
150218093,12.977554,77.57338,2016-07-01 00:34:44
150218093,12.977554,77.57338,2016-07-01 00:34:54
150218093,12.977554,77.57338,2016-07-01 00:35:04
150218093,12.977554,77.57338,2016-07-01 00:35:14
150218093,12.977554,77.57338,2016-07-01 00:35:24
150218093,12.977554,77.57338,2016-07-01 00:35:34
150218093,12.977554,77.57338,2016-07-01 00:35:44
150218093,12.977554,77.57338,2016-07-01 00:35:54
150218093,12.977554,77.57338,2016-07-01 00:36:04
150218093,12.977554,77.57338,2016-07-01 00:36:13
150218093,12.977554,77.57338,2016-07-01 00:36:24
150218093,12.977554,77.57338,2016-07-01 00:36:34
150218093,12.977554,77.57338,2016-07-01 00:36:43
150218093,12.977554,77.57338,2016-07-01 00:36:53
150218093,12.977554,77.57338,2016-07-01 00:37:03
150218093,12.977554,77.57338,2016-07-01 00:37:13
150218093,12.977554,77.57338,2016-07-01 00:37:23
150218093,12.977554,77.57338,2016-07-01 00:37:33
150218093,12.977554,77.57338,2016-07-01 00:37:43
150218093,12.977554,77.57338,2016-07-01 00:37:53
150218093,12.977554,77.57338,2016-07-01 00:38:03
150218093,12.977554,77.57338,2016-07-01 00:38:13
150218093,12.977554,77.57338,2016-07-01 00:38:24
150218093,12.977554,77.57338,2016-07-01 00:38:34
150218093,12.977554,77.57338,2016-07-01 00:38:44
150218093,12.977554,77.57338,2016-07-01 00:38:54
150218093,12.977554,77.57338,2016-07-01 00:39:03
150218093,12.977554,77.57338,2016-07-01 00:39:13
150218093,12.977554,77.57338,2016-07-01 00:39:23
150218093,12.977554,77.57338,2016-07-01 00:39:33
150218093,12.977554,77.57338,2016-07-01 00:39:43
150218093,12.977554,77.57338,2016-07-01 00:39:53
150218093,12.977554,77.57338,2016-07-01 00:40:03
150218093,12.977554,77.57338,2016-07-01 00:40:13
150218093,12.977554,77.57338,2016-07-01 00:40:23
150218093,12.977554,77.57338,2016-07-01 00:40:33
150218093,12.977554,77.57338,2016-07-01 00:40:43
150218093,12.977554,77.57338,2016-07-01 01:10:36
150218093,12.977554,77.57338,2016-07-01 01:40:29
150218093,12.977554,77.57338,2016-07-01 02:10:22
150218093,12.977508,77.573166,2016-07-01 02:38:41
150218093,12.9775,77.573181,2016-07-01 02:19:24
150218093,12.977508,77.573166,2016-07-01 02:38:51
150218093,12.9775,77.573181,2016-07-01 02:19:34
150218093,12.9775,77.573181,2016-07-01 02:19:44
150218093,12.977508,77.573166,2016-07-01 02:39:01
150218093,12.9775,77.573181,2016-07-01 02:19:53
150218093,12.977508,77.573166,2016-07-01 02:39:11
150218093,12.9775,77.573181,2016-07-01 02:20:03
150218093,12.9775,77.573181,2016-07-01 02:20:13
150218093,12.977508,77.573166,2016-07-01 02:39:21
150218093,12.9775,77.573181,2016-07-01 02:20:23
150218093,12.977508,77.573166,2016-07-01 02:39:31
150218093,12.9775,77.573181,2016-07-01 02:20:34
150218093,12.977508,77.573166,2016-07-01 02:39:41
150218093,12.9775,77.573181,2016-07-01 02:20:43
150218093,12.9775,77.573181,2016-07-01 02:20:53
150218093,12.977508,77.573166,2016-07-01 02:39:51
150218093,12.9775,77.573181,2016-07-01 02:21:04
150218093,12.977508,77.573166,2016-07-01 02:40:01
150218093,12.9775,77.573181,2016-07-01 02:21:14
150218093,12.9775,77.573181,2016-07-01 02:21:24
150218093,12.977508,77.573166,2016-07-01 02:40:11
150218093,12.9775,77.573181,2016-07-01 02:21:34
150218093,12.977508,77.573166,2016-07-01 02:40:20
150218093,12.9775,77.573181,2016-07-01 02:21:44
150218093,12.9775,77.573181,2016-07-01 02:21:54
150218093,12.977508,77.573166,2016-07-01 02:40:30
150218093,12.9775,77.573181,2016-07-01 02:22:04
150218093,12.977508,77.573166,2016-07-01 02:40:40
150218093,12.9775,77.573181,2016-07-01 02:22:13
150218093,12.9775,77.573181,2016-07-01 02:22:23
150218093,12.977508,77.573166,2016-07-01 02:40:50
150218093,12.9775,77.573181,2016-07-01 02:22:33
150218093,12.977508,77.573166,2016-07-01 02:41:00
150218093,12.9775,77.573181,2016-07-01 02:22:43
150218093,12.9775,77.573181,2016-07-01 02:22:53
150218093,12.977508,77.573166,2016-07-01 02:41:10
150218093,12.9775,77.573181,2016-07-01 02:23:03
150218093,12.977508,77.573166,2016-07-01 02:41:20
150218093,12.9775,77.573181,2016-07-01 02:23:13
150218093,12.9775,77.573181,2016-07-01 02:23:23
150218093,12.977508,77.573166,2016-07-01 02:41:30
150218093,12.9775,77.573181,2016-07-01 02:23:33
150218093,12.977508,77.573166,2016-07-01 02:41:40
150218093,12.9775,77.573181,2016-07-01 02:23:43
150218093,12.9775,77.573181,2016-07-01 02:23:53
150218093,12.977508,77.573166,2016-07-01 02:41:50
150218093,12.9775,77.573181,2016-07-01 02:24:03
150218093,12.977508,77.573166,2016-07-01 02:42:00
150218093,12.9775,77.573181,2016-07-01 02:24:13
150218093,12.9775,77.573181,2016-07-01 02:24:23
150218093,12.977508,77.573166,2016-07-01 02:42:10
150218093,12.9775,77.573181,2016-07-01 02:24:33
150218093,12.977508,77.573166,2016-07-01 02:42:20
150218093,12.9775,77.573181,2016-07-01 02:24:43
150218093,12.9775,77.573181,2016-07-01 02:24:53
150218093,12.977508,77.573166,2016-07-01 02:42:30
150218093,12.9775,77.573181,2016-07-01 02:25:02
150218093,12.977508,77.573166,2016-07-01 02:42:40
150218093,12.9775,77.573181,2016-07-01 02:25:12
150218093,12.9775,77.573181,2016-07-01 02:25:22
150218093,12.977508,77.573166,2016-07-01 02:42:49
150218093,12.9775,77.573181,2016-07-01 02:25:32
150218093,12.977508,77.573166,2016-07-01 02:42:59
150218093,12.9775,77.573181,2016-07-01 02:25:42
150218093,12.9775,77.573181,2016-07-01 02:25:52
150218093,12.977508,77.573166,2016-07-01 02:43:09
150218093,12.9775,77.573181,2016-07-01 02:26:02
150218093,12.977508,77.573166,2016-07-01 02:43:19
150218093,12.9775,77.573181,2016-07-01 02:26:12
150218093,12.9775,77.573181,2016-07-01 02:26:22
150218093,12.977508,77.573166,2016-07-01 02:43:29
150218093,12.9775,77.573181,2016-07-01 02:26:32
150218093,12.977508,77.573166,2016-07-01 02:43:39
150218093,12.9775,77.573181,2016-07-01 02:26:42
150218093,12.9775,77.573181,2016-07-01 02:26:52
150218093,12.977508,77.573166,2016-07-01 02:43:49
150218093,12.9775,77.573181,2016-07-01 02:27:02
150218093,12.977508,77.573166,2016-07-01 02:43:59
150218093,12.9775,77.573181,2016-07-01 02:27:12
150218093,12.9775,77.573181,2016-07-01 02:27:21
150218093,12.977508,77.573166,2016-07-01 02:44:09
150218093,12.9775,77.573181,2016-07-01 02:27:31
150218093,12.977508,77.573166,2016-07-01 02:44:19
150218093,12.9775,77.573181,2016-07-01 02:27:41
150218093,12.9775,77.573181,2016-07-01 02:27:51
150218093,12.977508,77.573166,2016-07-01 02:44:29
150218093,12.9775,77.573181,2016-07-01 02:28:01
150218093,12.977508,77.573166,2016-07-01 02:44:40
150218093,12.977505,77.573174,2016-07-01 02:28:28
150218093,12.977508,77.573166,2016-07-01 02:46:09
150218093,12.977505,77.573174,2016-07-01 02:28:37
150218093,12.977508,77.573166,2016-07-01 02:46:19
150218093,12.977505,77.573174,2016-07-01 02:28:47
150218093,12.977508,77.573166,2016-07-01 02:46:29
150218093,12.977505,77.573174,2016-07-01 02:28:57
150218093,12.977505,77.573174,2016-07-01 02:29:07
150218093,12.977508,77.573166,2016-07-01 02:46:39
150218093,12.977505,77.573174,2016-07-01 02:29:17
150218093,12.977508,77.573166,2016-07-01 02:46:49
150218093,12.977505,77.573174,2016-07-01 02:29:27
150218093,12.977505,77.573174,2016-07-01 02:29:37
150218093,12.977508,77.573166,2016-07-01 02:46:59
150218093,12.977505,77.573174,2016-07-01 02:29:47
150218093,12.977508,77.573166,2016-07-01 02:47:09
150218093,12.977505,77.573174,2016-07-01 02:29:57
150218093,12.977505,77.573174,2016-07-01 02:30:07
150218093,12.977508,77.573166,2016-07-01 02:47:19
150218093,12.977505,77.573174,2016-07-01 02:30:17
150218093,12.977508,77.573166,2016-07-01 02:47:29
150218093,12.977505,77.573174,2016-07-01 02:30:27
150218093,12.977505,77.573174,2016-07-01 02:30:37
150218093,12.977508,77.573166,2016-07-01 02:47:39
150218093,12.977505,77.573174,2016-07-01 02:30:47
150218093,12.977508,77.573166,2016-07-01 02:47:49
150218093,12.977505,77.573174,2016-07-01 02:30:57
150218093,12.977505,77.573174,2016-07-01 02:31:06
150218093,12.977508,77.573166,2016-07-01 02:47:59
150218093,12.977505,77.573174,2016-07-01 02:31:16
150218093,12.977508,77.573166,2016-07-01 02:48:08
150218093,12.977505,77.573174,2016-07-01 02:31:26
150218093,12.977505,77.573174,2016-07-01 02:31:36
150218093,12.977508,77.573166,2016-07-01 02:48:18
150218093,12.977505,77.573174,2016-07-01 02:31:46
150218093,12.977508,77.573166,2016-07-01 02:48:28
150218093,12.977505,77.573174,2016-07-01 02:31:56
150218093,12.977505,77.573174,2016-07-01 02:32:06
150218093,12.977508,77.573166,2016-07-01 02:48:38
150218093,12.977505,77.573174,2016-07-01 02:32:16
150218093,12.977505,77.573174,2016-07-01 02:32:27
150218093,12.977508,77.573166,2016-07-01 02:48:48
150218093,12.977505,77.573174,2016-07-01 02:32:37
150218093,12.977508,77.573166,2016-07-01 02:48:58
150218093,12.977505,77.573174,2016-07-01 02:32:47
150218093,12.977505,77.573174,2016-07-01 02:32:57
150218093,12.977508,77.573166,2016-07-01 02:49:08
150218093,12.977505,77.573174,2016-07-01 02:33:07
150218093,12.977508,77.573166,2016-07-01 02:49:18
150218093,12.977505,77.573174,2016-07-01 02:33:17
150218093,12.977505,77.573174,2016-07-01 02:33:27
150218093,12.977508,77.573166,2016-07-01 02:49:28
150218093,12.977505,77.573174,2016-07-01 02:33:37
150218093,12.977508,77.573166,2016-07-01 02:49:38
150218093,12.977505,77.573174,2016-07-01 02:33:47
150218093,12.977505,77.573174,2016-07-01 02:33:56
150218093,12.977508,77.573166,2016-07-01 02:49:48
150218093,12.977505,77.573174,2016-07-01 02:34:06
150218093,12.977508,77.573166,2016-07-01 02:49:58
150218093,12.977505,77.573174,2016-07-01 02:34:16
150218093,12.977505,77.573174,2016-07-01 02:34:26
150218093,12.977508,77.573166,2016-07-01 02:50:08
150218093,12.977505,77.573174,2016-07-01 02:34:36
150218093,12.977505,77.573174,2016-07-01 02:34:46
150218093,12.977508,77.573166,2016-07-01 02:50:18
150218093,12.977505,77.573174,2016-07-01 02:34:56
150218093,12.977508,77.573166,2016-07-01 02:50:28
150218093,12.977505,77.573174,2016-07-01 02:35:06
150218093,12.977505,77.573174,2016-07-01 02:35:16
150218093,12.977508,77.573166,2016-07-01 02:50:37
150218093,12.977505,77.573174,2016-07-01 02:35:26
150218093,12.977508,77.573166,2016-07-01 02:50:47
150218093,12.977505,77.573174,2016-07-01 02:35:36
150218093,12.977505,77.573174,2016-07-01 02:35:46
150218093,12.977508,77.573166,2016-07-01 02:50:57
150218093,12.977505,77.573174,2016-07-01 02:35:56
150218093,12.977508,77.573166,2016-07-01 02:51:07
150218093,12.977505,77.573174,2016-07-01 02:36:06
150218093,12.977505,77.573174,2016-07-01 02:36:15
150218093,12.977508,77.573166,2016-07-01 02:51:18
150218093,12.977505,77.573174,2016-07-01 02:36:25
150218093,12.977505,77.573174,2016-07-01 02:36:35
150218093,12.977508,77.573166,2016-07-01 02:51:28
150218093,12.977505,77.573174,2016-07-01 02:36:45
150218093,12.977505,77.573174,2016-07-01 02:36:55
150218093,12.977508,77.573166,2016-07-01 02:51:38
150218093,12.977505,77.573174,2016-07-01 02:37:05
150218093,12.977508,77.573166,2016-07-01 02:51:48
150218093,12.977508,77.573166,2016-07-01 02:37:30
150218093,12.977508,77.573166,2016-07-01 02:37:41
150218093,12.977508,77.573166,2016-07-01 02:51:58
150218093,12.977508,77.573166,2016-07-01 02:37:51
150218093,12.977508,77.573166,2016-07-01 02:38:01
150218093,12.977508,77.573166,2016-07-01 02:52:08
150218093,12.977508,77.573166,2016-07-01 02:38:11
150218093,12.977508,77.573166,2016-07-01 02:52:18
150218093,12.977508,77.573166,2016-07-01 02:38:21
150218093,12.977508,77.573166,2016-07-01 02:38:31
150218093,12.977508,77.573166,2016-07-01 02:52:28
150218093,12.977508,77.573166,2016-07-01 02:44:50
150218093,12.977508,77.573166,2016-07-01 02:52:38
150218093,12.977508,77.573166,2016-07-01 02:45:00
150218093,12.977508,77.573166,2016-07-01 02:45:10
150218093,12.977508,77.573166,2016-07-01 02:52:48
150218093,12.977508,77.573166,2016-07-01 02:45:19
150218093,12.977508,77.573166,2016-07-01 02:45:29
150218093,12.977508,77.573166,2016-07-01 02:52:58
150218093,12.977508,77.573166,2016-07-01 02:45:39
150218093,12.977508,77.573166,2016-07-01 02:53:08
150218093,12.977508,77.573166,2016-07-01 02:45:49
150218093,12.977508,77.573166,2016-07-01 02:45:59
150218093,12.977508,77.573166,2016-07-01 02:53:17
150218093,12.977508,77.573166,2016-07-01 02:53:27
150218093,12.977508,77.573166,2016-07-01 02:53:37
150218093,12.977508,77.573166,2016-07-01 02:53:47
150218093,12.977508,77.573166,2016-07-01 02:53:57
150218093,12.977508,77.573166,2016-07-01 02:54:07
150218093,12.977508,77.573166,2016-07-01 02:54:17
150218093,12.977508,77.573166,2016-07-01 02:54:27
150218093,12.977508,77.573166,2016-07-01 02:54:37
150218093,12.977508,77.573166,2016-07-01 02:54:47
150218093,12.977508,77.573166,2016-07-01 02:54:57
150218093,12.977508,77.573166,2016-07-01 02:55:07
150218093,12.977508,77.573166,2016-07-01 02:55:17
150218093,12.977508,77.573166,2016-07-01 02:55:27
150218093,12.977508,77.573166,2016-07-01 02:55:37
150218093,12.977508,77.573166,2016-07-01 02:55:47
150218093,12.977508,77.573166,2016-07-01 02:55:57
150218093,12.977508,77.573166,2016-07-01 02:56:06
150218093,12.977508,77.573166,2016-07-01 02:56:16
150218093,12.977508,77.573166,2016-07-01 02:56:26
150218093,12.977508,77.573166,2016-07-01 02:56:36
150218093,12.977508,77.573166,2016-07-01 02:56:46
150218093,12.977508,77.573166,2016-07-01 02:56:56
150218093,12.977508,77.573166,2016-07-01 02:57:06
150218093,12.977508,77.573166,2016-07-01 02:57:16
150218093,12.977508,77.573166,2016-07-01 02:57:26
150218093,12.977508,77.573166,2016-07-01 02:57:36
150218093,12.977508,77.573166,2016-07-01 02:57:46
150218093,12.977508,77.573166,2016-07-01 02:57:56
150218093,12.977508,77.573166,2016-07-01 02:58:06
150218093,12.977508,77.573166,2016-07-01 02:58:17
150218093,12.977508,77.573166,2016-07-01 02:58:26
150218093,12.977508,77.573166,2016-07-01 02:58:36
150218093,12.977508,77.573166,2016-07-01 02:58:46
150218093,12.977508,77.573166,2016-07-01 02:58:56
150218093,12.977508,77.573166,2016-07-01 02:59:06
150218093,12.977508,77.573166,2016-07-01 02:59:16
150218093,12.977508,77.573166,2016-07-01 02:59:26
150218093,12.977508,77.573166,2016-07-01 02:59:36
150218093,12.977508,77.573166,2016-07-01 02:59:46
150218093,12.977516,77.573174,2016-07-01 03:01:15
150218093,12.977508,77.573166,2016-07-01 02:59:56
150218093,12.977517,77.573174,2016-07-01 03:01:25
150218093,12.977508,77.573166,2016-07-01 03:00:06
150218093,12.977508,77.573166,2016-07-01 03:00:16
150218093,12.977517,77.573174,2016-07-01 03:01:35
150218093,12.977508,77.573166,2016-07-01 03:00:26
150218093,12.977517,77.573174,2016-07-01 03:01:45
150218093,12.977508,77.573166,2016-07-01 03:00:36
150218093,12.977518,77.573174,2016-07-01 03:01:52
150218093,12.977508,77.573166,2016-07-01 03:00:46
150218093,12.977518,77.573174,2016-07-01 03:01:55
150218093,12.977516,77.573174,2016-07-01 03:00:56
150218093,12.977518,77.573174,2016-07-01 03:02:05
150218093,12.977516,77.573174,2016-07-01 03:01:05
150218093,12.977518,77.573174,2016-07-01 03:02:15
150218093,12.977518,77.573174,2016-07-01 03:02:25
150218093,12.977518,77.573174,2016-07-01 03:02:35
150218093,12.977518,77.573174,2016-07-01 03:02:45
150218093,12.977518,77.573174,2016-07-01 03:02:55
150218093,12.977518,77.573174,2016-07-01 03:03:05
150218093,12.977518,77.573174,2016-07-01 03:03:15
150218093,12.977518,77.573174,2016-07-01 03:03:25
150218093,12.977518,77.573174,2016-07-01 03:03:35
150218093,12.977518,77.573174,2016-07-01 03:03:45
150218093,12.977518,77.573174,2016-07-01 03:03:55
